1000;-2.1538326677728037E-14;1.1102230246251565E-15
11000;4.2232883856740955E-13;4.440892098500626E-16
21000;9.07718344933528E-13;-9.769962616701378E-15
31000;1.623590151211829E-12;1.554312234475219E-14
41000;1.3589129821411916E-12;-1.4210854715202004E-14
51000;1.2541079286165768E-12;2.220446049250313E-14
61000;-1.5949463971764999E-12;-2.4424906541753444E-15
71000;8.15791878494565E-13;1.0658141036401503E-14
81000;3.680611371237319E-12;-3.108624468950438E-14
91000;4.721556479125866E-12;3.552713678800501E-15
101000;3.4372504842394846E-12;-7.993605777301127E-15
111000;-2.41140440948584E-13;-1.9984014443252818E-15
121000;-2.2934987242706484E-12;1.8207657603852567E-14
131000;6.7399419378944E-12;-3.419486915845482E-14
141000;-7.220890552162018E-13;-1.7541523789077473E-14
151000;-4.53859172466764E-12;3.708144902248023E-14
161000;-2.3026025530725747E-12;4.6629367034256575E-15
171000;-7.51843032276156E-13;-8.215650382226158E-15
181000;-5.224709553885987E-12;-1.8207657603852567E-14
191000;1.0277112494350149E-11;-5.551115123125783E-14
201000;1.780353642288901E-12;-6.661338147750939E-15
211000;8.928857653245359E-12;9.769962616701378E-15
221000;1.1263878718636988E-11;-1.7763568394002505E-15
231000;-1.1080025785759062E-11;1.9984014443252818E-14
241000;-6.9189098894639756E-12;6.661338147750939E-15
251000;-4.027445044130218E-12;3.4861002973229915E-14
261000;-2.488009798184976E-12;-8.43769498715119E-15
271000;-7.97695243193175E-12;7.105427357601002E-15
281000;1.3660184094987926E-12;3.4638958368304884E-14
291000;1.106403857420446E-11;1.3322676295501878E-15
301000;1.3944845278501816E-11;8.881784197001252E-16
311000;9.479084184249587E-12;-3.9968028886505635E-15
321000;2.885691685605707E-12;-8.881784197001252E-16
331000;1.7921220063499277E-11;-2.0872192862952943E-14
341000;-1.8812729152273278E-11;-4.1300296516055823E-14
351000;1.6219914300563687E-11;6.750155989720952E-14
361000;2.913225216616411E-13;-1.1546319456101628E-14
371000;-6.515454842315194E-12;7.327471962526033E-15
381000;1.5162981981120538E-11;-1.554312234475219E-14
391000;1.1508571873264373E-11;3.108624468950438E-14
401000;1.5207390902105544E-11;-4.1300296516055823E-14
411000;1.617461720115898E-11;-3.774758283725532E-14
421000;-1.8141488311584908E-11;1.7985612998927536E-14
431000;-6.144418307485466E-12;-3.863576125695545E-14
441000;1.6997514507011147E-11;-5.551115123125783E-14
451000;-1.609690158943522E-11;-1.2212453270876722E-14
461000;-1.964428619771752E-11;-6.306066779870889E-14
471000;1.73838721195807E-11;-2.7533531010703882E-14
481000;1.7054802015081805E-11;-4.3520742565306136E-14
491000;-1.839528529501422E-11;-6.972200594645983E-14
501000;-1.4479528687161292E-11;-3.708144902248023E-14
511000;1.0395684313380116E-11;-6.394884621840902E-14
521000;9.85567183420244E-12;-6.88338275267597E-14
531000;-6.825207066185612E-12;-7.105427357601002E-15
541000;1.2112533198660458E-11;3.6415315207705135E-14
551000;-2.6986413104168605E-11;3.530509218307998E-14
561000;-6.597167256927605E-12;9.214851104388799E-14
571000;-1.1870726623897099E-11;-5.395683899678261E-14
581000;-1.5365930750022017E-11;-5.46229728115577E-14
591000;2.4553692412609962E-11;-6.217248937900877E-15
601000;-1.1935785693140133E-11;-4.8183679268731794E-14
611000;2.063282877884376E-11;8.881784197001252E-16
621000;-3.026379147286207E-11;6.572520305780927E-14
631000;3.0539570872178956E-11;9.769962616701378E-14
641000;3.5078606686056446E-11;1.1546319456101628E-14
651000;-2.2041479752488158E-11;1.199040866595169E-14
661000;5.7336357883741584E-12;3.68594044175552E-14
671000;3.604316844985078E-11;-2.1316282072803006E-14
681000;2.4483970406663502E-11;-8.837375276016246E-14
691000;2.5770496847599134E-11;3.019806626980426E-14
701000;3.3084646133829665E-11;-2.6645352591003757E-15
711000;3.40545369681422E-11;4.440892098500626E-15
721000;1.2283507544452732E-12;4.1300296516055823E-14
731000;3.902611567241365E-11;-4.440892098500626E-16
741000;-2.8089752746041086E-11;-7.638334409421077E-14
751000;-1.826339079968875E-11;2.4868995751603507E-14
761000;3.0331293032759277E-11;-9.769962616701378E-15
771000;8.750333790885634E-12;3.5083047578154947E-14
781000;-1.4913403845184803E-11;-1.3322676295501878E-15
791000;3.107425428083843E-11;-6.084022174945858E-14
801000;4.035305423144564E-11;-7.993605777301127E-15
811000;-2.096878226609533E-11;5.972999872483342E-14
821000;-2.4159341194263106E-11;-7.505107646466058E-14
831000;-4.00715016724007E-11;-6.217248937900877E-15
841000;1.3532286402551108E-11;4.04121180963557E-14
851000;2.6472157799162233E-12;4.263256414560601E-14
861000;3.4227287670773876E-11;1.127986593019159E-13
871000;-1.5036194511708345E-11;9.903189379656396E-14
881000;-2.683830935268361E-11;-1.0635936575909E-13
891000;-2.7497115695496177E-11;-3.441691376337985E-14
901000;1.7208456881689926E-12;-1.865174681370263E-14
911000;2.2008617150959253E-11;4.39648317751562E-14
921000;3.363664902167329E-11;7.860379014346108E-14
931000;-2.7595481455477966E-11;-1.4210854715202004E-14
941000;1.673461369477991E-11;-3.952393967665557E-14
951000;-3.519251556838299E-11;9.769962616701378E-15
961000;-4.0777381471457375E-11;6.350475700855895E-14
971000;-3.5641711804146325E-11;4.440892098500626E-15
981000;-2.7810420633045396E-11;-8.01581023779363E-14
991000;2.7005064850982308E-12;-8.304468224196171E-14
