100;3.24
200;3.04
300;3.066666666666667
400;3.16
500;3.048
600;3.046666666666667
700;3.2285714285714286
800;3.2
900;3.1466666666666665
1000;3.16
1100;3.090909090909091
1200;3.1533333333333333
1300;3.147692307692308
1400;3.045714285714286
1500;3.1013333333333333
1600;3.075
1700;3.0823529411764707
1800;3.111111111111111
1900;3.231578947368421
2000;3.116
2100;3.1504761904761907
2200;3.1454545454545455
2300;3.1530434782608694
2400;3.2266666666666666
2500;3.1152
2600;3.1323076923076925
2700;3.12
2800;3.125714285714286
2900;3.166896551724138
3000;3.1173333333333333
3100;3.1135483870967744
3200;3.1225
3300;3.1818181818181817
3400;3.1294117647058823
3500;3.134857142857143
3600;3.1555555555555554
3700;3.1264864864864865
3800;3.108421052631579
3900;3.163076923076923
4000;3.148
4100;3.1258536585365855
4200;3.1857142857142855
4300;3.144186046511628
4400;3.138181818181818
4500;3.1502222222222223
4600;3.1495652173913045
4700;3.177872340425532
4800;3.0966666666666667
4900;3.128979591836735
5000;3.1656
5100;3.1152941176470588
5200;3.1338461538461537
5300;3.1056603773584905
5400;3.145185185185185
5500;3.152727272727273
5600;3.130714285714286
5700;3.1333333333333333
5800;3.1613793103448278
5900;3.1376271186440676
6000;3.1506666666666665
6100;3.138360655737705
6200;3.1432258064516128
6300;3.1746031746031744
6400;3.16375
6500;3.136615384615385
6600;3.1436363636363636
6700;3.1444776119402986
6800;3.164705882352941
6900;3.1466666666666665
7000;3.1754285714285713
7100;3.1402816901408452
7200;3.162777777777778
7300;3.1057534246575345
7400;3.135135135135135
7500;3.1392
7600;3.1336842105263156
7700;3.115844155844156
7800;3.1138461538461537
7900;3.131139240506329
8000;3.1385
8100;3.1876543209876544
8200;3.1365853658536587
8300;3.1402409638554216
8400;3.1485714285714286
8500;3.1454117647058824
8600;3.142325581395349
8700;3.1416091954022987
8800;3.1486363636363635
8900;3.136629213483146
9000;3.12
9100;3.1542857142857144
9200;3.157391304347826
9300;3.169032258064516
9400;3.159148936170213
9500;3.150315789473684
9600;3.1554166666666665
9700;3.1488659793814433
9800;3.1363265306122448
9900;3.13010101010101
10000;3.158
10100;3.1861386138613863
10200;3.1545098039215684
10300;3.138252427184466
10400;3.1357692307692306
10500;3.136
10600;3.1422641509433964
10700;3.141682242990654
10800;3.137037037037037
10900;3.116697247706422
11000;3.122181818181818
11100;3.149189189189189
11200;3.1560714285714284
11300;3.1546902654867255
11400;3.156140350877193
11500;3.144
11600;3.172758620689655
11700;3.1435897435897435
11800;3.136271186440678
11900;3.1243697478991597
12000;3.1443333333333334
12100;3.1573553719008265
12200;3.146229508196721
12300;3.1463414634146343
12400;3.154193548387097
12500;3.1568
12600;3.1206349206349207
12700;3.154015748031496
12800;3.1359375
12900;3.124341085271318
13000;3.1104615384615384
13100;3.1691603053435116
13200;3.1345454545454547
13300;3.101954887218045
13400;3.147462686567164
13500;3.1493333333333333
13600;3.1270588235294117
13700;3.1232116788321167
13800;3.143478260869565
13900;3.1706474820143886
14000;3.1454285714285715
14100;3.1548936170212767
14200;3.139718309859155
14300;3.154405594405594
14400;3.1505555555555556
14500;3.1191724137931036
14600;3.165753424657534
14700;3.130612244897959
14800;3.1313513513513516
14900;3.1551677852348994
15000;3.1653333333333333
15100;3.153907284768212
15200;3.1423684210526317
15300;3.152941176470588
15400;3.14
15500;3.152516129032258
15600;3.141025641025641
15700;3.1531210191082804
15800;3.136455696202532
15900;3.1564779874213835
16000;3.15775
16100;3.163726708074534
16200;3.134567901234568
16300;3.168834355828221
16400;3.142682926829268
16500;3.1364848484848484
16600;3.134698795180723
16700;3.1511377245508982
16800;3.1345238095238095
16900;3.1457988165680475
17000;3.1336470588235295
17100;3.1473684210526316
17200;3.142325581395349
17300;3.1408092485549135
17400;3.1278160919540228
17500;3.1485714285714286
17600;3.1361363636363637
17700;3.143728813559322
17800;3.1449438202247193
17900;3.1468156424581006
18000;3.1304444444444446
18100;3.1467403314917126
18200;3.1314285714285712
18300;3.1331147540983606
18400;3.137391304347826
18500;3.154594594594595
18600;3.147956989247312
18700;3.150374331550802
18800;3.1538297872340424
18900;3.157248677248677
19000;3.1322105263157893
19100;3.1520418848167537
19200;3.11875
19300;3.144455958549223
19400;3.147422680412371
